A3,A4,A5,B3,B4,B5,C3,C4,C5,D3,D4,D5,E3,E4,E5,F3,F4,F5
0.669593870639801,0.5334615111351013,0.5120588541030884,0.23142854869365692,0.1985740065574646,0.05210978910326958,-0.08930868655443192,-0.05380978435277939,-0.09076546132564545,0.669593870639801,0.5334615111351013,0.5120588541030884,0.126532182097435,0.07779896259307861,0.011260490864515305,0.126532182097435,0.07779896259307861,0.011260490864515305
1253.8646248068028,1465.672910269212,1621.4095214801616,619.6170781573724,526.1143041604839,424.2742403090867,46.38531324275672,142.0367076029855,135.43869076338993,1253.8646248068028,1465.672910269212,1621.4095214801616,320.41714617292297,360.8380434220799,277.9783260007686,320.41714617292297,360.8380434220799,277.9783260007686
0.5727504967115981,0.6176930356851438,0.6145207321382709,1.8756278397122645,1.8958211958840443,1.87540233107933,2.8368875609796453,3.5533422614175274,5.625038743636192,0.5727504967115981,0.6176930356851438,0.6145207321382709,1.031395830442646,1.5401700499921223,1.6633353322806765,1.031395830442646,1.5401700499921223,1.6633353322806765
0.5082542300224304,0.5090030431747437,0.5114445686340332,0.25221988558769226,0.07667229324579239,0.010518132708966732,-0.012488937936723232,-0.2553767263889313,-0.21559439599514008,0.5082542300224304,0.5090030431747437,0.5114445686340332,0.07248227298259735,0.09108464419841766,0.020422548055648804,0.07248227298259735,0.09108464419841766,0.020422548055648804
1089.9294157341487,1245.567487467596,1541.859362734953,603.560943613726,425.5675330801753,363.0581451866011,34.6578939872953,24.42427618496296,60.68597183590588,1089.9294157341487,1245.567487467596,1541.859362734953,267.31331137100096,401.7273534339888,308.3579274580147,267.31331137100096,401.7273534339888,308.3579274580147
0.6314288991308898,0.6090629926983582,0.6114068014856804,1.8871004331337495,1.579902078635239,1.8436795304676508,4.2506110172132265,4.076353359538619,8.374628188252006,0.6314288991308898,0.6090629926983582,0.6114068014856804,1.2350393495243823,1.3925740082170948,1.345246060485757,1.2350393495243823,1.3925740082170948,1.345246060485757
0.5082542300224304,0.5090030431747437,0.5114445686340332,0.25221988558769226,0.07667229324579239,0.010518132708966732,0.1819247007369995,0.1819247007369995,0.1819247007369995,0.5082542300224304,0.5090030431747437,0.5114445686340332,0.07248227298259735,0.09108464419841766,0.020422548055648804,0.07248227298259735,0.09108464419841766,0.020422548055648804
1089.9294157341487,1245.567487467596,1541.859362734953,603.560943613726,425.5675330801753,363.0581451866011,124.83683025924707,124.83683025924707,124.83683025924707,1089.9294157341487,1245.567487467596,1541.859362734953,267.31331137100096,401.7273534339888,308.3579274580147,267.31331137100096,401.7273534339888,308.3579274580147
0.6314288991308898,0.6090629926983582,0.6114068014856804,1.8871004331337495,1.579902078635239,1.8436795304676508,1.564114600595054,1.564114600595054,1.564114600595054,0.6314288991308898,0.6090629926983582,0.6114068014856804,1.2350393495243823,1.3925740082170948,1.345246060485757,1.2350393495243823,1.3925740082170948,1.345246060485757
-0.43969836831092834,-0.43969836831092834,-0.43969836831092834,0.19315369427204132,0.19315369427204132,0.19315369427204132,-0.6885464191436768,-0.6885464191436768,-0.6885464191436768,-0.43755513429641724,-0.43755513429641724,-0.43755513429641724,-0.640178382396698,-0.640178382396698,-0.640178382396698,-0.640178382396698,-0.640178382396698,-0.640178382396698
6.069594636874932,6.069594636874932,6.069594636874932,10.044925409717765,10.044925409717765,10.044925409717765,3.294520551141866,3.294520551141866,3.294520551141866,6.130457635980996,6.130457635980996,6.130457635980996,3.376903507167483,3.376903507167483,3.376903507167483,3.376903507167483,3.376903507167483,3.376903507167483
2.3542082558339454,2.3542082558339454,2.3542082558339454,1.0436642700904866,1.0436642700904866,1.0436642700904866,5.477129107619955,5.477129107619955,5.477129107619955,2.363111771683786,2.363111771683786,2.363111771683786,1.408327500299467,1.408327500299467,1.408327500299467,1.408327500299467,1.408327500299467,1.408327500299467
